"station_nbr","date","tmax","tmin","tavg","depart","dewpoint","wetbulb","heat","cool","sunrise","sunset","codesum","snowfall","preciptotal","stnpressure","sealevel","resultspeed","resultdir","avgspeed"
20,2013-01-29,26,11,18,NA,13,16,0,2,587,1818,"RA BR",1,18,28.94,29.64,20.372,19,27.4096
1,2013-01-30,16,1,8,NA,7,8,17,0,593,1822,"RA FG+ BR",NA,8,29.69,29.78,10.9268,20,12.038
2,2013-01-30,13,0,6,20,7,8,21,0,703,1659,"RA FZRA FG+ BR",1,18,28.72,29.77,27.5948,21,27.9652
3,2013-01-30,5,-3,1,-3,-3,1,30,0,726,1748,"RA",1,284,29.2,29.89,22.224,31,23.15
4,2013-01-30,15,2,8,-4,-7,4,16,0,723,1805," ",1,1,29.39,30.06,8.334,31,10.9268
5,2013-01-30,NA,NA,NA,NA,NA,NA,NA,NA,660,1656," ",NA,NA,NA,NA,NA,NA,NA
6,2013-01-30,15,-2,6,-5,-6,3,20,0,722,1805," ",1,1,29.55,30.05,18.3348,31,19.8164
7,2013-01-30,7,-3,2,NA,-5,0,28,0,591,1821," ",1,284,28.58,29.94,21.8536,32,24.4464
8,2013-01-30,16,3,9,NA,-1,6,16,2,591,1821," ",NA,1,29.67,NA,16.4828,33,17.7792
9,2013-01-30,-2,-13,-8,NA,-13,-9,45,0,590,1820,"SN",NA,284,28.94,29.71,32.0396,33,33.1508
10,2013-01-30,28,14,21,NA,16,18,0,6,719,1802,"RA BR",NA,13,29.93,29.93,22.224,18,24.4464
11,2013-01-30,29,13,21,17,16,18,0,6,719,1801," ",1,17,29.91,29.93,24.8168,19,27.2244
12,2013-01-30,29,15,22,NA,16,18,0,7,589,1820,"RA BR",1,15,29.92,29.94,22.224,20,24.076
13,2013-01-30,2,-15,-7,NA,-13,-7,43,0,589,1820," ",NA,284,24.05,29.97,14.0752,30,20.7424
14,2013-01-30,8,-3,2,-1,-4,1,28,0,731,1756,"RA",1,284,28.57,29.93,28.8912,32,31.1136
15,2013-01-30,10,-1,4,21,2,2,24,0,704,1655,"RA FG+ FG BR UP",1,13,29.44,29.76,1.852,16,2.2224
16,2013-01-30,16,1,8,NA,7,8,17,0,588,1819,"RA BR",NA,8,29.73,29.77,20.0016,19,21.298
17,2013-01-30,6,-5,0,NA,-3,0,31,0,588,1819," ",1,1,29.26,29.92,12.2232,31,14.4456
18,2013-01-30,14,5,9,2,-3,4,15,0,724,1758," ",1,1,29.5,29.98,23.3352,31,24.2612
19,2013-01-30,3,-8,-3,7,-4,-3,37,0,709,1701,"RA SN BR",13,33,28.66,29.4,22.7796,34,28.5208
20,2013-01-30,12,2,7,NA,-3,3,19,0,587,1818," ",1,1,29.29,29.98,24.8168,30,26.854
1,2013-01-31,17,-1,8,NA,1,6,18,0,593,1822,"RA",NA,32,29.1,29.27,30.3728,24,36.114
2,2013-01-31,15,-3,6,19,0,3,22,0,702,1700,"RA SN BR",76,83,28.2,29.27,32.5952,24,40.5588
3,2013-01-31,10,-6,2,-2,-6,-2,29,0,725,1749," ",1,1,29.51,30.2,11.2972,1,17.4088
4,2013-01-31,21,0,10,-2,-7,3,14,0,722,1806," ",1,1,29.52,30.22,4.4448,21,5.9264
5,2013-01-31,NA,NA,NA,NA,NA,NA,NA,NA,659,1657," ",NA,NA,NA,NA,NA,NA,NA
6,2013-01-31,20,-4,8,-2,-7,3,17,0,722,1806," ",1,1,29.7,30.22,10.3712,21,10.7416
7,2013-01-31,13,-4,4,NA,-7,-1,24,0,591,1821," ",1,1,28.81,30.17,6.2968,36,22.0388
8,2013-01-31,20,0,10,NA,-2,NA,NA,1,591,1821," ",NA,1,29.88,NA,7.2228,22,7.2228
9,2013-01-31,-13,-22,-18,NA,-21,-17,63,0,590,1820,"SN UP BLSN",NA,284,29.31,30.07,33.336,30,33.7064
10,2013-01-31,15,8,11,NA,0,6,12,0,718,1802," ",NA,7,30.05,30.11,16.1124,29,17.0384
11,2013-01-31,15,2,8,-6,1,6,17,0,718,1802," ",1,4,30.03,30.11,17.7792,28,18.52
12,2013-01-31,16,5,10,NA,0,6,14,0,589,1820,"RA",1,6,30.03,30.11,17.0384,30,17.9644
13,2013-01-31,7,-9,-1,NA,-10,-3,33,0,589,1820," ",NA,1,24.23,30.08,5.0004,34,15.1864
14,2013-01-31,15,-4,5,5,-7,0,22,0,731,1757," ",1,1,28.79,30.16,7.7784,1,20.9276
15,2013-01-31,14,-3,5,23,-2,3,22,0,703,1656,"RA BR",1,52,28.84,29.22,24.6316,23,33.5212
16,2013-01-31,16,-1,7,NA,1,6,18,0,588,1819,"RA BR",NA,34,29.14,29.25,28.5208,24,38.1512
17,2013-01-31,12,-6,3,NA,-7,-3,27,0,588,1819," ",1,1,29.56,30.21,11.6676,2,12.964
18,2013-01-31,21,3,12,7,-5,5,10,0,723,1759," ",1,1,29.66,30.15,3.5188,22,13.5196
19,2013-01-31,-8,-15,-12,-9,-16,-12,53,0,708,1703,"SN HZ BLSN",76,284,29.13,29.85,28.706,29,29.2616
20,2013-01-31,20,2,11,NA,-7,4,12,0,587,1818," ",1,1,29.46,30.14,4.4448,24,14.816
1,2013-02-01,1,-5,-2,NA,-14,-5,36,0,593,1822," ",NA,1,29.59,29.81,25.002,27,26.854
2,2013-02-01,-2,-8,-5,0,-15,-8,41,0,701,1701,"SN",76,284,28.63,29.81,28.8912,27,30.3728
3,2013-02-01,6,-9,-2,-8,-12,-5,35,0,725,1750," ",1,1,29.58,30.36,8.1488,12,12.4084
4,2013-02-01,22,7,14,6,1,7,6,0,722,1807," ",1,1,29.55,30.27,3.1484,17,8.334
5,2013-02-01,NA,NA,NA,NA,NA,NA,NA,NA,658,1658," ",NA,NA,NA,NA,NA,NA,NA
6,2013-02-01,22,1,11,4,1,7,11,0,721,1807," ",1,1,29.72,30.27,10.7416,17,13.5196
7,2013-02-01,10,-7,1,NA,-11,-3,30,0,591,1821," ",1,1,28.86,30.31,10.7416,13,15.5568
8,2013-02-01,22,6,14,NA,6,10,10,3,591,1821," ",NA,1,29.91,NA,8.334,17,8.5192
9,2013-02-01,-16,-24,-20,NA,-24,-20,68,0,590,1820,"SN HZ",NA,2,29.42,30.27,4.0744,28,10.9268
10,2013-02-01,17,6,11,NA,-3,5,11,0,717,1803," ",NA,1,30.25,30.29,14.4456,31,16.2976
11,2013-02-01,17,0,8,-6,-1,4,17,0,718,1803," ",1,1,30.24,30.29,11.4824,29,12.964
12,2013-02-01,18,3,10,NA,-2,5,13,0,589,1820," ",1,1,30.24,30.29,13.5196,31,14.2604
13,2013-02-01,9,-7,1,NA,-9,-3,30,0,589,1820," ",NA,1,24.27,30.13,5.9264,31,17.4088
14,2013-02-01,10,-8,1,-4,-9,-3,30,0,730,1758," ",1,1,28.84,30.3,10.3712,12,16.4828
15,2013-02-01,-2,-9,-6,3,-14,-7,42,0,702,1658,"SN",3,284,29.34,29.79,21.4832,29,23.5204
16,2013-02-01,1,-6,-3,NA,-15,-6,37,0,588,1819," ",NA,1,29.61,29.78,21.298,28,22.4092
17,2013-02-01,7,-8,-1,NA,-12,-5,33,0,588,1819," ",1,1,29.64,30.37,5.3708,10,10.0008
18,2013-02-01,16,0,8,-1,-4,3,18,0,722,1760," ",1,1,29.74,30.29,8.334,11,15.1864
19,2013-02-01,-13,-19,-16,-18,-20,-17,61,0,707,1704,"SN BR",6,3,29.46,30.27,22.9648,26,23.5204
20,2013-02-01,15,0,7,NA,-3,3,19,0,587,1818," ",1,1,29.53,30.28,6.8524,9,14.2604
1,2013-02-02,-2,-9,-6,NA,-16,-8,41,0,593,1822," ",NA,1,29.96,30.14,10.7416,25,12.964
2,2013-02-02,-4,-11,-8,-4,-16,-9,45,0,660,1703,"SN",76,284,28.97,30.11,20.9276,24,23.7056
3,2013-02-02,15,-5,5,3,-3,2,23,0,724,1751," ",1,1,29.51,30.25,6.2968,27,10.3712
4,2013-02-02,25,6,15,8,6,11,4,0,721,1808," ",1,1,29.52,30.22,2.2224,4,6.482
5,2013-02-02,NA,NA,NA,NA,NA,NA,NA,NA,657,1660," ",NA,NA,NA,NA,NA,NA,NA
6,2013-02-02,25,1,13,6,6,10,9,0,721,1807," ",1,1,29.68,30.22,0.926,2,7.5932
7,2013-02-02,15,-3,6,NA,-4,1,22,0,591,1821," ",1,1,28.88,30.28,7.408,32,11.4824
8,2013-02-02,25,7,16,NA,10,12,7,3,591,1821," ",NA,1,29.85,NA,2.4076,19,3.3336
9,2013-02-02,-12,-18,-15,NA,-19,-16,59,0,590,1820,"SN BR HZ",NA,284,29.33,30.15,2.5928,1,7.7784
10,2013-02-02,17,3,10,NA,-1,6,13,0,717,1804," ",NA,1,30.26,30.26,7.2228,35,12.7788
11,2013-02-02,18,-1,8,-6,-4,2,17,0,717,1804," ",1,1,30.25,30.28,1.1112,31,2.9632
12,2013-02-02,18,2,10,NA,0,5,14,0,589,1820," ",1,1,30.24,30.27,3.704,34,6.482
13,2013-02-02,13,-5,4,NA,-12,-3,25,0,589,1820," ",NA,1,24.4,30.28,6.482,18,15.742
14,2013-02-02,15,-2,6,6,-3,2,20,0,729,1759," ",1,1,28.87,30.26,8.8896,33,14.0752
15,2013-02-02,-4,-12,-8,-2,-16,-9,46,0,701,1659," ",1,1,29.72,30.11,7.0376,24,10.5564
16,2013-02-02,6,-9,-2,NA,-16,-7,34,0,588,1819," ",NA,1,29.99,30.11,11.6676,25,13.3344
17,2013-02-02,15,-5,5,NA,-4,0,23,0,588,1819," ",1,1,29.57,30.27,1.852,31,4.2596
18,2013-02-02,20,7,13,10,2,8,7,0,722,1801," ",1,1,29.72,30.23,1.4816,32,10.9268
19,2013-02-02,-10,-14,-12,-11,-17,-14,54,0,706,1705,"SN BR HZ",24,9,29.29,30.1,10.7416,32,13.1492
20,2013-02-02,20,6,13,NA,2,7,9,0,587,1818," ",1,1,29.51,30.22,4.4448,32,12.4084
1,2013-02-03,-3,-8,-6,NA,-8,-5,41,0,593,1822,"SN",NA,284,29.75,29.89,7.5932,34,9.26
2,2013-02-03,-4,-9,-7,-3,-9,-7,44,0,659,1704,"SN BR",8,4,28.75,29.85,2.9632,34,6.6672
3,2013-02-03,13,0,6,6,-4,3,20,0,723,1752," ",1,1,29.41,30.18,4.4448,16,13.89
4,2013-02-03,22,6,14,6,1,8,6,0,721,1808," ",1,1,29.49,30.21,4.63,14,8.5192
5,2013-02-03,NA,NA,NA,NA,NA,NA,NA,NA,656,1701," ",NA,NA,NA,NA,NA,NA,NA
6,2013-02-03,22,2,12,4,2,8,11,0,720,1808," ",1,1,29.65,30.2,6.482,12,11.8528
7,2013-02-03,16,-2,7,NA,-4,3,19,0,591,1821," ",1,1,28.73,30.16,15.1864,16,19.6312
8,2013-02-03,22,7,14,NA,6,10,10,4,591,1821," ",NA,1,29.85,NA,4.8152,13,6.1116
9,2013-02-03,-10,-16,-13,NA,-17,-13,56,0,590,1820,"SN HZ",NA,2,29.26,30.07,11.112,30,13.3344
10,2013-02-03,18,5,11,NA,-1,6,11,0,716,1805," ",NA,1,30.09,30.12,13.7048,28,15.3716
11,2013-02-03,18,1,9,-4,-1,5,15,0,717,1805," ",1,1,30.08,30.11,12.4084,28,14.0752
12,2013-02-03,19,3,11,NA,-1,6,12,0,589,1820," ",1,1,30.08,30.12,10.7416,29,12.2232
13,2013-02-03,11,-4,3,NA,-13,-2,25,0,589,1820," ",NA,1,24.19,30.02,2.5928,17,7.9636
14,2013-02-03,15,0,7,8,-3,4,18,0,728,1800," ",1,1,28.72,30.15,11.8528,15,18.3348
15,2013-02-03,-2,-11,-7,1,-11,-7,43,0,659,1700," ",76,284,29.52,29.88,2.4076,1,3.8892
16,2013-02-03,5,-5,0,NA,-9,-3,32,0,588,1819,"SN HZ",NA,284,29.78,29.85,11.6676,33,12.7788
17,2013-02-03,14,-1,6,NA,-5,3,20,0,588,1819," ",1,1,29.47,30.19,3.1484,14,9.4452
18,2013-02-03,21,3,12,6,-2,7,10,0,721,1801," ",1,1,29.63,30.19,9.6304,16,10.3712
19,2013-02-03,-7,-14,-11,-8,-15,-11,51,0,704,1707,"SN",76,284,29.23,30.02,16.1124,28,16.8532
20,2013-02-03,20,2,11,NA,-2,NA,12,0,587,1818," ",1,1,29.49,NA,6.482,17,11.4824
1,2013-02-04,-1,-7,-4,NA,-14,-7,39,0,593,1822," ",NA,1,29.6,29.79,21.298,27,21.8536
2,2013-02-04,-4,-9,-7,-3,-14,-9,44,0,658,1705," ",76,284,28.65,29.8,25.1872,27,25.7428
3,2013-02-04,20,2,11,14,0,6,12,0,722,1753," ",1,284,29.16,29.89,0.1852,16,16.2976
4,2013-02-04,24,13,18,14,12,14,0,2,720,1809,"RA",1,284,29.19,29.91,4.2596,19,7.5932
5,2013-02-04,NA,NA,NA,NA,NA,NA,NA,NA,655,1702," ",NA,NA,NA,NA,NA,NA,NA
6,2013-02-04,24,8,16,12,12,13,3,0,719,1809,"RA BR",1,284,29.35,29.91,10.9268,19,11.8528
7,2013-02-04,18,2,10,NA,-2,6,14,0,591,1821," ",1,1,28.51,29.88,1.852,33,18.1496
8,2013-02-04,25,12,18,NA,15,16,4,6,591,1821,"RA BR",NA,1,29.56,NA,6.2968,19,7.0376
9,2013-02-04,-9,-18,-14,NA,-18,-14,56,0,590,1821,"SN BR",NA,2,29.18,30.02,1.4816,22,8.5192
10,2013-02-04,17,5,11,NA,3,7,12,0,716,1806," ",NA,1,30.07,30.09,2.778,18,7.0376
11,2013-02-04,17,1,9,-5,2,6,16,0,716,1806," ",1,1,30.06,30.09,1.852,25,5.0004
12,2013-02-04,18,3,10,NA,3,7,13,0,589,1820," ",1,1,30.06,30.1,2.2224,7,3.1484
13,2013-02-04,11,-5,3,NA,-14,-3,27,0,589,1820," ",NA,1,24.13,29.93,6.1116,17,9.26
14,2013-02-04,19,7,13,17,-1,6,8,0,728,1800," ",1,1,28.5,29.88,3.8892,1,17.2236
15,2013-02-04,-2,-9,-6,2,-16,-8,42,0,658,1702," ",1,1,29.36,29.77,21.4832,28,21.8536
16,2013-02-04,4,-7,-2,NA,-14,-5,34,0,588,1819," ",NA,1,29.63,29.77,20.372,28,20.5572
17,2013-02-04,20,5,12,NA,0,7,10,0,588,1819,"RA",1,2,29.21,29.91,1.2964,2,10.9268
18,2013-02-04,22,13,17,16,8,12,0,0,720,1802," ",1,284,29.35,29.89,16.1124,17,19.2608
19,2013-02-04,-7,-13,-10,-8,-13,-10,50,0,703,1708,"SN BR",24,12,29.19,29.98,10.7416,34,11.6676
20,2013-02-04,22,11,16,NA,8,NA,2,0,587,1818,"RA BR",1,3,29.13,NA,12.5936,16,15.5568
1,2013-02-05,-1,-7,-4,NA,-14,-7,39,0,593,1822,"SN",NA,284,29.81,29.98,3.8892,26,7.0376
2,2013-02-05,-4,-9,-7,-2,-12,-8,43,0,657,1707,"SN BR",4,2,28.8,29.95,3.3336,21,7.7784
3,2013-02-05,20,-2,9,10,0,5,16,0,721,1754," ",1,1,29.28,29.99,2.0372,35,5.9264
4,2013-02-05,26,11,18,14,8,13,0,2,719,1810,"RA",1,284,29.23,29.92,1.2964,34,4.2596
5,2013-02-05,NA,NA,NA,NA,NA,NA,NA,NA,654,1704," ",NA,NA,NA,NA,NA,NA,NA
6,2013-02-05,26,6,16,10,8,11,4,0,719,1810,"BCFG",1,1,29.4,29.92,1.4816,7,5.1856
7,2013-02-05,19,-2,8,NA,0,5,17,0,591,1821,"FG+ BR",1,1,28.61,29.99,1.852,14,6.2968
8,2013-02-05,26,15,20,NA,15,16,3,8,591,1821,"FG BR",NA,1,29.56,NA,1.2964,27,2.4076
9,2013-02-05,-3,-14,-9,NA,-10,-8,47,0,590,1821,"SN BR HZ",NA,5,29.14,29.9,8.1488,32,12.964
10,2013-02-05,20,8,14,NA,6,10,7,0,715,1807,"RA",NA,284,30.03,30.05,3.5188,16,4.63
11,2013-02-05,21,4,12,2,7,10,9,0,715,1806," ",1,284,30.01,30.05,1.2964,22,2.778
12,2013-02-05,21,5,13,NA,6,10,9,0,589,1820,"RA",1,284,30.01,30.06,3.1484,24,3.8892
13,2013-02-05,14,-5,4,NA,-11,-1,24,0,589,1820," ",NA,1,24.14,29.94,16.2976,16,17.0384
14,2013-02-05,20,0,10,11,2,6,14,0,727,1801,"FG+ FG BR",1,1,28.6,29.98,2.4076,12,5.1856
15,2013-02-05,-3,-16,-10,-5,-16,-10,49,0,657,1703,"SN",1,1,29.56,29.96,0.5556,19,3.5188
16,2013-02-05,2,-7,-3,NA,-13,-5,36,0,588,1819,"SN BR",NA,2,29.85,29.96,3.1484,24,7.408
17,2013-02-05,20,-3,8,NA,-1,4,16,0,587,1819," ",1,1,29.34,30.01,1.4816,33,2.2224
18,2013-02-05,20,13,16,14,13,14,2,0,720,1803,"DZ FG+ BR HZ",1,284,29.44,29.95,9.6304,8,11.112
19,2013-02-05,-2,-15,-9,-6,-11,-8,48,0,702,1709,"SN BR HZ",7,7,29.16,29.92,10.0008,27,15.9272
20,2013-02-05,21,13,17,NA,13,15,1,0,586,1818,"RA FG+ FG BR HZ",1,2,29.23,29.94,10.3712,7,11.112
1,2013-02-06,3,-7,-2,NA,-9,-4,35,0,593,1822,"SN BR HZ",NA,2,29.85,30.05,9.4452,28,10.9268
2,2013-02-06,1,-7,-3,3,-10,-5,38,0,656,1708,"SN BR",3,284,28.87,30.04,17.594,27,18.1496
3,2013-02-06,18,0,9,10,3,7,15,0,720,1755," ",1,1,29.23,29.97,17.2236,15,17.7792
4,2013-02-06,24,15,19,15,13,15,0,3,719,1811,"RA BR",1,8,29.23,29.92,7.7784,14,8.8896
5,2013-02-06,NA,NA,NA,NA,NA,NA,NA,NA,652,1705," ",NA,NA,NA,NA,NA,NA,NA
6,2013-02-06,24,13,18,15,13,15,0,1,718,1811,"RA BCFG BR",1,7,29.39,29.92,8.8896,14,10.0008
7,2013-02-06,15,6,10,NA,10,10,14,0,591,1821,"RA FG+ FG BR HZ",1,284,28.54,29.93,20.0016,16,20.5572
8,2013-02-06,21,16,18,NA,16,17,6,7,591,1821,"RA DZ SN",NA,55,29.59,NA,8.7044,14,9.26
9,2013-02-06,-4,-16,-10,NA,-12,-10,50,0,590,1821,"BR HZ",NA,2,29.26,30.06,9.8156,13,10.9268
10,2013-02-06,20,14,17,NA,12,14,2,0,714,1808,"RA",NA,2,30.08,30.11,2.778,10,6.8524
11,2013-02-06,20,12,16,8,12,13,3,0,715,1807,"RA BR",1,3,30.07,30.11,3.5188,11,4.63
12,2013-02-06,22,13,17,NA,11,14,0,0,589,1820,"RA",1,284,30.06,30.11,3.5188,10,5.0004
13,2013-02-06,13,-2,5,NA,-6,0,22,0,589,1820,"RA SN FG BR",NA,30,24.11,29.86,4.0744,2,12.4084
14,2013-02-06,14,5,9,10,10,10,15,0,726,1802,"FG+ FG BR",1,284,28.54,29.93,20.0016,15,20.372
15,2013-02-06,2,-9,-4,6,-11,-6,38,0,656,1705,"SN BR",3,284,29.6,30.04,9.4452,30,11.112
16,2013-02-06,4,-6,-1,NA,-9,-4,34,0,588,1819,"SN BR",NA,3,29.87,30.02,10.7416,28,12.4084
17,2013-02-06,18,-1,8,NA,3,6,16,0,587,1819," ",1,1,29.29,29.99,11.6676,16,12.2232
18,2013-02-06,25,13,19,18,13,15,0,2,719,1803,"BR HZ",1,1,29.41,29.93,19.6312,14,20.9276
19,2013-02-06,1,-15,-7,-3,-9,-7,45,0,701,1711,"BR HZ",1,284,29.4,30.18,6.6672,19,8.1488
20,2013-02-06,23,13,18,NA,13,15,0,1,586,1818,"RA BR",1,6,29.21,29.93,17.7792,13,18.3348
1,2013-02-07,-2,-9,-6,NA,-19,-9,42,0,593,1822," ",NA,1,30.29,30.48,7.7784,34,9.4452
2,2013-02-07,-2,-11,-7,-4,-18,-9,44,0,654,1709," ",1,1,29.26,30.43,3.1484,35,11.4824
3,2013-02-07,15,3,9,9,7,8,16,0,719,1756,"RA DZ BR",1,6,29.24,29.94,4.63,2,19.2608
4,2013-02-07,29,15,22,19,11,15,0,8,718,1812," ",1,1,29.26,29.93,2.5928,30,10.186
5,2013-02-07,NA,NA,NA,NA,NA,NA,NA,NA,651,1706," ",NA,NA,NA,NA,NA,NA,NA
6,2013-02-07,27,15,21,20,12,15,0,6,717,1812," ",1,284,29.42,29.93,5.3708,21,16.668
7,2013-02-07,18,4,11,NA,7,9,12,0,591,1821,"RA BR HZ",1,2,28.59,29.94,5.0004,4,28.3356
8,2013-02-07,22,15,18,NA,15,16,6,7,590,1821," ",NA,1,29.58,NA,3.5188,20,6.1116
9,2013-02-07,-3,-7,-5,NA,-7,-5,41,0,590,1821,"BR HZ",NA,1,29.38,30.14,14.6308,36,15.3716
10,2013-02-07,23,15,19,NA,16,17,0,2,713,1808," ",NA,4,29.96,29.97,11.8528,18,14.0752
11,2013-02-07,25,12,18,12,15,16,0,1,714,1808,"BR",1,284,29.96,29.97,10.9268,19,14.2604
12,2013-02-07,26,16,21,NA,15,17,0,6,589,1820,"RA",1,3,29.95,29.97,10.5564,18,12.7788
13,2013-02-07,5,-10,-3,NA,-5,-3,36,0,589,1820,"BR",NA,1,24.26,30.16,12.7788,17,14.0752
14,2013-02-07,18,5,11,14,8,10,11,0,725,1803,"RA DZ FG+ BR HZ",1,3,28.58,29.93,8.7044,2,27.2244
15,2013-02-07,-4,-12,-8,-3,-21,-10,47,0,655,1706," ",1,1,30.04,30.47,10.186,32,11.6676
16,2013-02-07,-2,-9,-6,NA,-18,-8,42,0,588,1819," ",NA,1,30.31,30.45,10.186,33,11.8528
17,2013-02-07,16,7,11,NA,7,9,12,0,587,1819,"RA BR",1,4,29.3,29.97,3.5188,2,14.816
18,2013-02-07,27,13,20,20,11,14,0,4,718,1804,"DZ BR HZ",1,284,29.41,29.9,7.5932,26,25.5576
19,2013-02-07,1,-4,-2,NA,-2,-1,30,-5,660,1712,"RA SN PL BR HZ",61,68,29.24,30.01,3.1484,11,14.2604
20,2013-02-07,27,13,20,NA,11,14,0,4,586,1818,"BR HZ",1,1,29.21,29.9,9.26,28,24.2612
1,2013-02-08,-2,-8,-5,NA,-9,-7,41,0,593,1822,"SN FG+ FZFG BR UP HZ",NA,26,30.09,30.16,NA,NA,20.1868
2,2013-02-08,-5,-9,-7,-5,-9,-8,45,0,653,1711,"SN FG+ FZFG BR",23,106,29.01,30.06,26.1132,4,26.854
3,2013-02-08,10,1,5,3,0,2,22,0,718,1757,"BR",1,1,29.52,30.24,9.0748,1,10.5564
4,2013-02-08,21,10,15,7,0,8,4,0,717,1813," ",1,1,29.44,30.14,5.1856,1,10.3712
5,2013-02-08,NA,NA,NA,NA,NA,NA,NA,NA,650,1708," ",NA,NA,NA,NA,NA,NA,NA
6,2013-02-08,21,7,14,7,1,8,7,0,717,1813," ",1,1,29.6,30.13,16.4828,2,17.9644
7,2013-02-08,11,-2,4,NA,-3,2,24,0,591,1821,"HZ",1,1,28.82,30.21,4.4448,6,11.2972
8,2013-02-08,21,11,16,NA,7,11,10,6,590,1821," ",NA,1,29.77,NA,10.0008,1,12.038
9,2013-02-08,-4,-10,-7,NA,-11,-8,44,0,590,1821," ",NA,1,29.54,30.34,8.8896,10,12.964
10,2013-02-08,21,13,17,NA,11,13,2,0,713,1809," ",NA,1,29.93,29.98,14.6308,29,15.742
11,2013-02-08,20,8,14,4,11,12,7,0,713,1809,"BR",1,1,29.92,29.99,15.0012,29,15.5568
12,2013-02-08,21,12,16,NA,11,13,2,0,589,1820," ",1,1,29.91,29.98,16.668,30,17.4088
13,2013-02-08,10,-3,3,NA,-8,-1,25,0,589,1820," ",NA,1,24.03,29.84,13.7048,18,16.668
14,2013-02-08,13,-2,5,3,-2,2,22,0,724,1804," ",1,1,28.8,30.2,6.1116,6,13.5196
15,2013-02-08,-7,-10,-9,-4,-13,-10,47,0,653,1707,"SN FG+ FZFG BR",73,52,29.89,30.22,16.668,2,17.0384
16,2013-02-08,0,-8,-4,NA,-5,-3,39,0,588,1819,"SN FG+ FG FZFG BR UP",NA,57,30.09,30.11,23.3352,7,25.002
17,2013-02-08,10,0,5,NA,-1,2,23,0,587,1819,"HZ",1,1,29.57,30.25,8.1488,3,9.4452
18,2013-02-08,18,6,12,6,0,7,10,0,717,1805," ",1,1,29.65,30.16,10.3712,3,16.1124
19,2013-02-08,-4,-8,-6,-1,-7,-6,42,0,659,1713,"SN",4,2,29.54,30.29,17.2236,33,17.9644
20,2013-02-08,18,6,12,NA,-1,6,11,0,586,1819," ",1,1,29.44,30.15,11.112,1,15.1864
1,2013-02-09,-6,-9,-8,NA,-13,-9,46,0,593,1822,"SN UP HZ",NA,23,29.64,29.87,NA,NA,NA
2,2013-02-09,-7,-12,-10,-8,-14,-10,48,0,652,1712,"SN FG+ FZFG BR UP",19,86,28.66,29.86,38.5216,33,39.4476
3,2013-02-09,6,2,4,0,2,3,25,0,717,1758,"RA DZ BR",1,2,29.23,30.01,23.15,14,23.5204
4,2013-02-09,20,11,15,7,12,13,4,0,716,1814,"RA BR HZ",1,7,29.21,29.95,13.5196,14,14.6308
5,2013-02-09,NA,NA,NA,NA,NA,NA,NA,NA,649,1709," ",NA,NA,NA,NA,NA,NA,NA
6,2013-02-09,20,11,15,10,13,13,4,0,716,1813,"RA DZ BR",1,4,29.38,29.95,17.7792,14,18.7052
7,2013-02-09,8,4,6,NA,2,4,21,0,591,1821,"RA BR HZ",1,284,28.49,29.92,33.7064,15,34.0768
8,2013-02-09,22,10,16,NA,14,15,6,4,590,1821,"BR",NA,1,29.61,NA,14.0752,14,13.7048
9,2013-02-09,0,-5,-3,NA,-5,-3,37,0,590,1821,"BR HZ",NA,1,29.28,30.09,22.9648,15,23.5204
10,2013-02-09,18,10,14,NA,7,10,7,0,712,1810," ",NA,1,30.16,30.2,15.742,2,18.52
11,2013-02-09,18,6,12,1,6,8,10,0,712,1810," ",1,1,30.16,30.21,10.7416,4,13.3344
12,2013-02-09,18,9,13,NA,7,10,8,0,589,1820," ",1,1,30.15,30.21,12.4084,4,15.3716
13,2013-02-09,2,-7,-3,NA,-7,-4,36,0,589,1820,"SN FZFG BR",NA,2,23.83,29.63,7.5932,35,14.2604
14,2013-02-09,8,1,4,0,3,5,24,0,723,1805,"RA DZ BR HZ",1,2,28.49,29.92,32.2248,15,32.7804
15,2013-02-09,-8,-12,-10,-6,-14,-10,49,0,652,1709,"FG+ FZFG BR UP HZ",25,92,29.49,29.93,31.2988,33,32.0396
16,2013-02-09,-6,-10,-8,NA,-13,-9,46,0,588,1819,"SN FG+ FZFG HZ",NA,22,29.64,29.81,NA,NA,35.0028
17,2013-02-09,7,0,3,NA,1,3,26,0,587,1819,"RA BR",1,9,29.28,30.03,14.0752,15,15.1864
18,2013-02-09,15,9,12,5,7,9,10,0,716,1806,"DZ BR HZ",1,284,29.42,29.97,27.78,13,28.1504
19,2013-02-09,-2,-13,-8,-4,-7,-6,45,0,657,1715,"BR",1,1,29.48,30.28,9.0748,18,9.4452
20,2013-02-09,15,7,11,NA,7,8,12,0,586,1819,"RA BR HZ",1,284,29.21,29.97,21.4832,13,21.8536
1,2013-02-10,3,-12,-5,NA,-18,-9,40,0,593,1822," ",NA,1,30.16,30.34,7.408,31,7.9636
2,2013-02-10,1,-12,-6,-2,-19,-9,42,0,651,1713," ",1,1,29.16,30.33,15.742,30,19.2608
3,2013-02-10,16,2,9,9,0,6,15,0,716,1759,"TS DZ BR",1,8,29.08,29.79,16.4828,24,25.5576
4,2013-02-10,20,12,16,8,6,11,3,0,716,1814,"RA BR",1,13,29.22,29.9,2.0372,28,8.1488
5,2013-02-10,NA,NA,NA,NA,NA,NA,NA,NA,648,1710," ",NA,NA,NA,NA,NA,NA,NA
